loc_id,date,time,isdaytime,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
1,2019-07-18,1400,yes,24,75,11,18,278,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45,10,6,1010,30,46,25,77,11,52,24,75,13,20,25,77
1,2019-07-18,1500,yes,24,75,11,17,277,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,43,10,6,1010,30,32,25,77,11,51,24,75,12,20,25,77
1,2019-07-18,1600,yes,24,74,10,17,279,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45,10,6,1010,30,49,25,77,11,51,24,74,12,19,25,77
1,2019-07-18,1700,no,23,73,10,16,281,WNW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,47,10,6,1011,30,67,25,76,11,52,23,73,12,19,25,76
1,2019-07-18,1800,no,22,72,10,15,283,WNW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,49,10,6,1011,30,84,25,76,11,52,22,72,11,18,25,76
1,2019-07-18,1900,no,21,70,10,15,281,W,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,52,10,6,1011,30,80,23,73,11,52,21,70,11,18,21,70
1,2019-07-18,2000,no,20,69,9,15,279,W,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,56,10,6,1012,30,76,21,70,11,52,20,69,11,18,20,69
1,2019-07-18,2100,no,19,67,9,15,276,W,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,59,10,6,1012,30,72,19,67,11,52,19,67,11,18,19,67
1,2019-07-18,2200,no,19,66,9,14,276,W,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,61,10,6,1013,30,56,19,66,11,52,19,66,10,16,19,66
1,2019-07-18,2300,no,18,64,8,13,275,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,63,10,6,1013,30,39,18,64,11,51,18,64,9,15,18,64
1,2019-07-19,0,no,17,63,8,12,274,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1013,30,23,17,63,11,51,17,63,9,14,17,63
1,2019-07-19,100,no,17,63,6,10,261,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,66,10,6,1013,30,18,17,63,11,52,17,63,7,12,17,63
1,2019-07-19,200,no,17,63,5,9,249,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1013,30,13,17,63,11,52,17,63,6,10,17,63
1,2019-07-19,300,no,17,63,4,7,236,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1013,30,8,17,63,12,53,17,63,5,8,17,63
1,2019-07-19,400,no,17,63,5,8,229,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1013,30,39,17,63,11,53,17,63,6,9,17,63
1,2019-07-19,500,no,17,63,5,8,223,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,68,10,6,1013,30,69,17,63,11,52,17,63,6,10,17,63
1,2019-07-19,600,no,17,62,6,9,216,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,68,10,6,1013,30,100,17,62,11,51,17,62,7,11,17,62
1,2019-07-19,700,no,17,62,6,10,215,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,70,10,6,1013,30,100,17,62,11,52,17,62,8,13,17,62
1,2019-07-19,800,yes,17,62,7,12,213,SSW,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.4,0.0,72,9,5,1012,30,100,17,62,12,53,17,62,9,15,17,62
1,2019-07-19,900,yes,17,62,8,13,211,SSW,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.2,0.0,74,9,5,1012,30,100,17,62,12,54,17,62,11,17,17,62
1,2019-07-19,1000,yes,17,63,10,16,204,SSW,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.2,0.0,75,8,5,1012,30,100,17,63,13,55,17,63,13,20,17,63
1,2019-07-19,1100,yes,17,63,11,18,197,SSW,302,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,1.7,0.1,76,8,4,1012,30,100,17,63,13,56,17,63,15,23,17,63
1,2019-07-19,1200,yes,18,64,13,20,190,S,302,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,0.9,0.0,76,7,4,1012,30,100,18,64,14,56,18,64,17,27,18,64
1,2019-07-19,1300,yes,18,65,13,21,196,SSW,302,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,0.9,0.0,78,5,3,1011,30,100,18,65,14,58,18,65,17,28,18,65
1,2019-07-19,1400,yes,19,65,13,21,201,SSW,266,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,79,4,2,1011,30,100,19,65,15,59,19,65,18,29,19,65
1,2019-07-19,1500,yes,19,66,13,21,207,SSW,266,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,81,2,1,1011,30,100,19,66,16,60,19,66,19,30,19,66
1,2019-07-19,1600,yes,18,65,13,22,209,SSW,266,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,78,2,1,1011,30,100,20,67,16,60,18,65,18,29,18,65
1,2019-07-19,1700,no,18,64,14,22,212,SSW,266,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,76,2,1,1010,30,100,20,68,16,60,18,64,18,29,18,64
1,2019-07-19,1800,no,17,62,14,22,214,SW,266,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,73,2,1,1010,30,100,21,70,16,60,17,62,17,28,17,62
1,2019-07-19,1900,no,15,59,13,21,214,SSW,266,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,75,5,2,1010,30,97,19,66,15,60,15,59,17,27,15,59
1,2019-07-19,2000,no,14,56,12,20,214,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,77,7,4,1010,30,93,17,62,15,60,14,56,17,27,14,56
1,2019-07-19,2100,no,12,53,11,18,214,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,79,10,6,1010,30,90,15,59,15,59,12,53,16,26,12,53
1,2019-07-19,2200,no,14,57,11,18,214,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,80,10,6,1010,30,93,16,61,15,59,14,57,15,25,14,57
1,2019-07-19,2300,no,16,61,11,17,214,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.3,0.0,82,10,6,1009,30,95,17,63,15,59,16,61,15,24,16,61
1,2019-07-20,0,no,18,65,10,17,214,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,83,10,6,1009,30,98,18,65,15,59,18,65,14,23,18,65
1,2019-07-20,100,no,18,65,10,16,213,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,83,8,5,1008,30,98,18,65,15,59,18,65,14,22,18,65
1,2019-07-20,200,no,18,64,10,16,213,SSW,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,4.8,0.2,84,7,4,1007,30,99,18,64,15,60,18,64,14,22,18,64
1,2019-07-20,300,no,18,64,10,15,212,SSW,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,2.4,0.1,85,5,3,1006,30,100,18,64,15,60,18,64,13,22,18,64
1,2019-07-20,400,no,18,64,9,15,211,SSW,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,2.4,0.1,85,5,3,1006,30,100,18,64,16,60,18,64,13,21,18,64
1,2019-07-20,500,no,18,65,9,15,209,SSW,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,7.3,0.3,86,5,3,1006,30,100,18,65,16,60,18,65,13,20,18,65
1,2019-07-20,600,no,18,65,9,14,208,SSW,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,3.6,0.1,86,5,3,1005,30,100,18,65,16,60,18,65,12,19,18,65
1,2019-07-20,700,no,19,66,9,15,213,SSW,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,3.6,0.1,81,7,4,1006,30,98,19,66,15,60,19,66,12,19,19,66
1,2019-07-20,800,yes,19,67,10,16,219,SW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,76,8,5,1006,30,97,19,67,15,59,19,67,12,19,19,67
1,2019-07-20,900,yes,20,68,11,17,225,SW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,71,10,6,1006,30,95,20,68,15,58,20,68,12,19,20,68
1,2019-07-20,1000,yes,21,70,12,19,234,SW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,66,9,5,1006,30,94,22,71,14,58,21,70,16,25,21,70
1,2019-07-20,1100,yes,22,71,13,21,243,WSW,356,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,1.3,0.1,61,8,4,1007,30,92,23,74,14,57,22,71,20,31,22,71
1,2019-07-20,1200,yes,23,73,15,24,252,WSW,356,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,0.7,0.0,57,7,4,1007,30,91,25,77,14,57,23,73,23,37,25,77
1,2019-07-20,1300,yes,23,73,15,24,252,WSW,356,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,0.7,0.0,54,8,4,1008,30,89,25,77,13,55,23,73,22,35,25,77
1,2019-07-20,1400,yes,23,73,16,25,253,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,0.0,52,9,5,1008,30,88,25,76,12,54,23,73,20,33,25,76
1,2019-07-20,1500,yes,23,73,16,26,254,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,49,10,6,1009,30,86,25,76,12,53,23,73,19,30,25,76
1,2019-07-20,1600,yes,22,71,15,24,257,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,53,10,6,1010,30,83,23,74,12,53,22,71,18,29,22,71
1,2019-07-20,1700,no,21,70,14,23,261,W,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,57,10,6,1010,30,79,22,71,12,54,21,70,17,27,21,70
1,2019-07-20,1800,no,21,69,13,21,264,W,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,61,10,6,1011,30,76,21,69,13,55,21,69,16,26,21,69
1,2019-07-20,1900,no,20,68,13,20,266,W,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,65,10,6,1012,30,71,20,68,13,55,20,68,16,25,20,68
1,2019-07-20,2000,no,19,66,12,19,268,W,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,69,10,6,1013,30,67,19,66,13,56,19,66,15,24,19,66
1,2019-07-20,2100,no,18,65,11,18,269,W,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,73,10,6,1015,30,62,18,65,13,56,18,65,15,23,18,65
1,2019-07-20,2200,no,18,64,10,17,271,W,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,73,10,6,1015,30,53,18,64,13,55,18,64,13,22,18,64
1,2019-07-20,2300,no,17,63,9,15,272,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1016,30,44,17,63,13,55,17,63,12,20,17,63
1,2019-07-21,0,no,17,62,9,14,274,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1017,30,34,17,62,12,54,17,62,11,18,17,62
1,2019-07-21,100,no,17,62,8,12,272,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1017,31,34,17,62,12,54,17,62,10,16,17,62
1,2019-07-21,200,no,16,61,7,11,270,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1017,31,33,16,61,12,53,16,61,9,14,16,61
1,2019-07-21,300,no,16,61,6,9,269,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1018,31,33,16,61,12,53,16,61,7,12,16,61
1,2019-07-21,400,no,16,62,5,9,260,W,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1018,31,23,16,62,12,53,16,62,7,11,16,62
1,2019-07-21,500,no,17,62,5,8,252,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,10,6,1018,31,14,17,62,12,54,17,62,6,10,17,62
1,2019-07-21,600,no,17,63,5,8,244,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,10,6,1019,31,4,17,63,12,54,17,63,5,9,17,63
1,2019-07-21,700,no,18,64,6,9,242,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1019,31,12,18,64,12,53,18,64,6,10,18,64
1,2019-07-21,800,yes,19,66,7,11,240,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,64,10,6,1020,31,20,19,66,12,53,19,66,8,12,19,66
1,2019-07-21,900,yes,19,67,8,12,239,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,60,10,6,1021,31,28,19,67,11,53,19,67,9,14,19,67
1,2019-07-21,1000,yes,20,69,9,14,237,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,57,10,6,1021,31,39,21,70,12,53,20,69,10,16,20,69
1,2019-07-21,1100,yes,21,70,9,15,235,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,54,10,6,1021,31,49,23,73,12,53,21,70,11,17,21,70
1,2019-07-21,1200,yes,22,72,10,17,234,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1021,31,59,25,76,12,53,22,72,12,19,25,76
1,2019-07-21,1300,yes,22,72,10,17,234,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,52,10,6,1021,31,67,25,76,12,54,22,72,12,19,25,76
1,2019-07-21,1400,yes,23,73,10,17,235,SW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,52,10,6,1021,31,75,25,76,12,54,23,73,12,19,25,76
1,2019-07-21,1500,yes,23,73,10,17,236,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,52,10,6,1021,31,83,25,76,13,55,23,73,12,19,25,76
1,2019-07-21,1600,yes,23,73,10,17,232,SW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,54,10,6,1021,31,75,25,76,13,55,23,73,12,19,25,76
1,2019-07-21,1700,no,22,72,10,17,228,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,56,10,6,1021,31,66,25,76,13,56,22,72,12,19,25,76
1,2019-07-21,1800,no,22,72,10,17,225,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,58,10,6,1021,31,58,25,76,13,56,22,72,12,19,25,76
1,2019-07-21,1900,no,21,70,10,16,221,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,61,10,6,1021,31,43,23,73,13,56,21,70,12,20,21,70
1,2019-07-21,2000,no,20,68,10,16,218,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1022,31,27,21,70,13,56,20,68,12,20,20,68
1,2019-07-21,2100,no,19,67,10,15,214,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,67,10,6,1022,31,12,19,67,13,56,19,67,13,21,19,67
1,2019-07-21,2200,no,19,66,10,16,218,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1022,31,15,19,66,13,55,19,66,13,21,19,66
1,2019-07-21,2300,no,18,65,10,16,221,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,71,10,6,1022,31,17,18,65,13,55,18,65,13,21,18,65
1,2019-07-22,0,no,18,64,10,16,225,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1022,31,20,18,64,13,55,18,64,13,22,18,64
1,2019-07-22,100,no,18,64,11,17,225,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1022,31,20,18,64,13,55,18,64,15,23,18,64
1,2019-07-22,200,no,17,63,11,18,225,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1021,31,20,17,63,13,55,17,63,16,25,17,63
1,2019-07-22,300,no,17,63,12,19,225,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1021,31,19,17,63,13,56,17,63,17,27,17,63
1,2019-07-22,400,no,17,63,11,18,227,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,77,10,6,1021,31,29,17,63,13,56,17,63,16,26,17,63
1,2019-07-22,500,no,18,64,11,18,229,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1021,31,40,18,64,13,56,18,64,16,26,18,64
1,2019-07-22,600,no,18,64,11,18,230,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1021,31,50,18,64,14,56,18,64,15,25,18,64
1,2019-07-22,700,no,19,67,11,18,231,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1021,31,46,20,68,14,57,19,67,14,23,19,67
1,2019-07-22,800,yes,21,69,11,17,232,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,69,10,6,1022,31,43,22,72,15,58,21,69,13,21,21,69
1,2019-07-22,900,yes,22,72,11,17,233,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,65,10,6,1022,31,39,25,76,15,59,22,72,12,19,25,76
1,2019-07-22,1000,yes,23,74,10,17,231,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,63,10,6,1022,31,41,25,78,16,60,23,74,12,19,25,78
1,2019-07-22,1100,yes,24,76,10,17,229,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,60,10,6,1022,31,43,26,79,16,61,24,76,12,19,26,79
1,2019-07-22,1200,yes,26,78,10,17,227,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,57,10,6,1022,31,45,27,80,17,62,26,78,12,19,27,80
1,2019-07-22,1300,yes,26,79,10,16,226,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,57,10,6,1022,31,52,27,81,17,62,26,79,12,19,27,81
1,2019-07-22,1400,yes,27,80,10,16,225,SW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,56,10,6,1022,31,60,28,82,17,63,27,80,12,19,28,82
1,2019-07-22,1500,yes,27,81,10,16,224,SW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,55,10,6,1022,31,67,28,83,17,63,27,81,11,18,28,83
1,2019-07-22,1600,yes,27,80,9,15,223,SW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,57,10,6,1022,31,53,28,82,18,64,27,80,11,17,28,82
1,2019-07-22,1700,no,26,80,8,13,222,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,59,10,6,1022,31,40,28,82,18,64,26,80,10,15,28,82
1,2019-07-22,1800,no,26,79,8,12,221,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,61,10,6,1021,31,27,27,81,18,64,26,79,9,14,27,81
1,2019-07-22,1900,no,25,78,7,11,219,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,65,10,6,1021,31,20,27,80,18,65,25,78,8,13,27,80
1,2019-07-22,2000,no,25,76,6,10,218,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1022,31,13,26,79,19,65,25,76,7,12,26,79
1,2019-07-22,2100,no,24,75,6,9,216,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,10,6,1022,31,6,26,78,19,66,24,75,6,10,26,78
1,2019-07-22,2200,no,24,75,5,8,219,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1022,31,5,26,78,19,66,24,75,6,9,26,78
1,2019-07-22,2300,no,24,75,4,7,222,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1022,31,4,26,78,19,66,24,75,5,8,26,78
1,2019-07-23,0,no,24,74,4,6,224,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,77,10,6,1021,31,3,26,78,19,67,24,74,4,6,26,78
1,2019-07-23,100,no,23,73,3,5,221,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,80,10,6,1021,31,5,24,75,19,66,23,73,3,5,24,75
